"지표 ID","지표 이름","지표 단위","IPCC대분류","IPCC소분류","국내대책 대분류","국내대책 세분류","원시자료ID","원시자료명","원시자료 정보형태","원시자료 보유 기관명","원시자료 보유 부서명","제공 시스템명","원시자료 정보위치","원시자료 URL","원시자료 서비스 구분","원시자료 제공 단위","원시자료 구축범위","원시자료 파일 포맷","원시자료 축척-해상도","원시자료 구축연도","원시자료_설명","원시자료_키워드","원시자료_업데이트 주기","원시자료_언어","담당자명","담당자 전화번호","담당자 전자우편주소","제3자 권리","이용허락범위","비용부과기준","시간범위_시점","시간범위_종점","좌표계-기준계식별자","좌표계-기준계 명칭","좌표계-타원체","좌표계-도법","좌표계-원점","비고"
"AG167","폭설의 빈도 및 강도","지수","적응","적응계획 및 이행","감시예측","태풍","R0114239","평균 적설량","통계표","기상청","기후정책과","기상청 홈페이지","http://www.kma.go.kr/index.jsp","http://www.kma.go.kr/weather/observation/past_table.jsp?stn=108&yy=2013&obs=28&x=18&y=13","온라인(비로그인)","관측지점","전국","XLS","-","1960년~2015년","기상청에서 보유한 평균 적설량 데이터로 XLS 자료포맷의 통계표 형태로 구축되어 있다.","감시예측, 태풍, 평균 적설량","수시","한국어+영어","김덕완","02-2181-0233","kmares@korea.kr","포함","상업적이용불가+콘텐츠변경허용","비부과","1960","2015","-","-","-","-","-",""
"AG168","폭우의 빈도 및 강도","지수","적응","적응계획 및 이행","감시예측","태풍","R0114299","호우 경보 발령 횟수","통계표","기상청","기후정책과","기상청 홈페이지","http://www.kma.go.kr/index.jsp","http://www.kma.go.kr/weather/observation/past_table.jsp?stn=108&yy=2013&obs=21&x=5&y=6","온라인(비로그인)","관측지점","전국","XLS","-","1960년~2015년","기상청에서 보유한 호우 경보 발령 횟수 데이터로 XLS 자료포맷의 통계표 형태로 구축되어 있다.","감시예측, 태풍, 호우 경보 발령 횟수","수시","한국어+영어","김덕완","02-2181-0233","kmares@korea.kr","포함","상업적이용불가+콘텐츠변경허용","비부과","1960","2015","-","-","-","-","-",""
"AG168","폭우의 빈도 및 강도","지수","적응","적응계획 및 이행","감시예측","태풍","R0114238","평균 강우량","통계표","기상청","기후정책과","기상청 홈페이지","http://www.kma.go.kr/index.jsp","http://www.kma.go.kr/weather/observation/past_table.jsp?stn=108&yy=2013&obs=21&x=5&y=6","온라인(비로그인)","관측지점","전국","XLS","-","1960년~2015년","기상청에서 보유한 평균 강우량 데이터로 XLS 자료포맷의 통계표 형태로 구축되어 있다.","감시예측, 태풍, 평균 강우량","수시","한국어+영어","김덕완","02-2181-0233","kmares@korea.kr","포함","상업적이용불가+콘텐츠변경허용","비부과","1960","2015","-","-","-","-","-",""
"AG169","강풍의 빈도 및 강도","지수","적응","적응계획 및 이행","감시예측","태풍","R0114055","강풍 경보 발령 횟수","통계표","기상청","기후정책과","기상청 홈페이지","http://www.kma.go.kr/index.jsp","http://www.kma.go.kr/weather/observation/past_table.jsp?stn=108&yy=2013&obs=06&x=14&y=2","온라인(비로그인)","관측지점","전국","XLS","-","1960년~2015년","기상청에서 보유한 강풍 경보 발령 횟수 데이터로 XLS 자료포맷의 통계표 형태로 구축되어 있다.","감시예측, 태풍, 강풍 경보 발령 횟수","수시","한국어+영어","김덕완","02-2181-0233","kmares@korea.kr","포함","상업적이용불가+콘텐츠변경허용","비부과","1960","2015","-","-","-","-","-",""
"AG169","강풍의 빈도 및 강도","지수","적응","적응계획 및 이행","감시예측","태풍","R0114240","평균 풍속","통계표","기상청","기후정책과","기상청 홈페이지","http://www.kma.go.kr/index.jsp","http://www.kma.go.kr/weather/observation/past_table.jsp?stn=108&yy=2013&obs=06&x=14&y=2","온라인(비로그인)","관측지점","전국","XLS","-","1960년~2015년","기상청에서 보유한 평균 풍속 데이터로 XLS 자료포맷의 통계표 형태로 구축되어 있다.","감시예측, 태풍, 평균 풍속","수시","한국어+영어","김덕완","02-2181-0233","kmares@korea.kr","포함","상업적이용불가+콘텐츠변경허용","비부과","1960","2015","-","-","-","-","-",""
"AG170","가뭄면적","㎡","적응","적응계획 및 이행","감시예측","태풍","R0273046","가뭄면적","문서","한국수자원공사","조사기획처","가뭄정보시스템","http://203.237.1.38/index.aspx","http://203.237.1.38/planning/4m3.asp","온라인(비로그인)","전국","전국","ASCII","-","2010년~2014년","한국수자원공사에서 보유한 가뭄면적 데이터로 ASCII 자료포맷의 문서 형태로 구축되어 있다.","감시예측, 태풍, 가뭄면적","수시","한국어+영어","이준석","1577-0600","비공개","포함","상업적이용불가+콘텐츠변경허용","비부과","2010","2014","-","-","-","-","-","지자체 단위로 나뉘어 있지 않음"
"AG171","가뭄피해액","원","적응","적응계획 및 이행","감시예측","태풍","R0273048","가뭄피해액","문서","한국수자원공사","조사기획처","가뭄정보시스템","http://203.237.1.38/index.aspx","http://203.237.1.38/planning/4m3.asp","온라인(비로그인)","전국","전국","ASCII","-","2010년~2014년","한국수자원공사에서 보유한 가뭄피해액 데이터로 ASCII 자료포맷의 문서 형태로 구축되어 있다.","감시예측, 태풍, 가뭄피해액","수시","한국어+영어","이준석","1577-0600","비공개","포함","상업적이용불가+콘텐츠변경허용","비부과","2010","2014","-","-","-","-","-","지자체 단위로 나뉘어 있지 않음"
"AG172","기압","hPa","적응","적응계획 및 이행","감시예측","태풍","R0114288","해면기압","통계표","기상청","기후정책과","기상청 홈페이지","http://www.kma.go.kr/index.jsp","http://203.247.66.10/weather/observation/aws_table_popup.jsp","온라인(비로그인)","관측지점","전국","XLS","-","1960년~2015년","기상청에서 보유한 해면기압 데이터로 XLS 자료포맷의 통계표 형태로 구축되어 있다.","감시예측, 태풍, 해면기압","수시","한국어+영어","김덕완","02-2181-0233","kmares@korea.kr","포함","상업적이용불가+콘텐츠변경허용","비부과","1960","2015","-","-","-","-","-",""
"AH001","4~9월 일 평균 풍속이 3m/s 미만인 날의 횟수","회","적응","적응계획 및 이행","감시예측","풍속","R0114170","일 평균풍속","통계표","기상청","기후정책과","기상청 홈페이지","http://www.kma.go.kr/index.jsp","http://www.kma.go.kr/weather/observation/past_table.jsp?stn=108&yy=2013&obs=06&x=14&y=2","온라인(비로그인)","관측지점","전국","XLS","-","1960년~2015년","기상청에서 보유한 일 평균풍속 데이터로 XLS 자료포맷의 통계표 형태로 구축되어 있다.","감시예측, 풍속, 일 평균풍속","일간","한국어+영어","김덕완","02-2181-0233","kmares@korea.kr","포함","상업적이용불가+콘텐츠변경허용","비부과","1960","2015","-","-","-","-","-","과거 및 현재 자료는 기상청 홈페이지에서 제공하는 것을 사용"
"AH002","4~10월 일 최대 풍속이 14m/s 이상인 날의 횟수","회","적응","적응계획 및 이행","감시예측","풍속","R0114244","풍속 시간자료","통계표","기상청","기후정책과","기상청 홈페이지","http://www.kma.go.kr/index.jsp","http://www.kma.go.kr/weather/observation/currentweather.jsp?type=t99&mode=0&stn=0&auto_man=m&tm=2012.10.31.06:00&dtm=1","온라인(비로그인)","관측지점","전국","XLS","-","1960년~2015년","기상청에서 보유한 풍속 시간자료 데이터로 XLS 자료포맷의 통계표 형태로 구축되어 있다.","감시예측, 풍속, 풍속 시간자료","일간","한국어+영어","김덕완","02-2181-0233","kmares@korea.kr","포함","상업적이용불가+콘텐츠변경허용","비부과","1960","2015","-","-","-","-","-","과거 및 현재 자료는 기상청 홈페이지에서 제공하는 자료를 사용하나 미래예측 자료는 없음"
"AH003","일 최대 풍속이 10m/s 이상인 날의 횟수","회","적응","적응계획 및 이행","감시예측","풍속","R0114244","풍속 시간자료","통계표","기상청","기후정책과","기상청 홈페이지","http://www.kma.go.kr/index.jsp","http://www.kma.go.kr/weather/observation/currentweather.jsp?type=t99&mode=0&stn=0&auto_man=m&tm=2012.10.31.06:00&dtm=1","온라인(비로그인)","관측지점","전국","XLS","-","1960년~2015년","기상청에서 보유한 풍속 시간자료 데이터로 XLS 자료포맷의 통계표 형태로 구축되어 있다.","감시예측, 풍속, 풍속 시간자료","일간","한국어+영어","김덕완","02-2181-0233","kmares@korea.kr","포함","상업적이용불가+콘텐츠변경허용","비부과","1960","2015","-","-","-","-","-","과거 및 현재 자료는 기상청 홈페이지에서 제공하는 자료를 사용하나 미래예측 자료는 없음"
"AH004","일 최대 풍속이 14m/s 이상인 날의 횟수","회","적응","적응계획 및 이행","감시예측","풍속","R0114244","풍속 시간자료","통계표","기상청","기후정책과","기상청 홈페이지","http://www.kma.go.kr/index.jsp","http://www.kma.go.kr/weather/observation/currentweather.jsp?type=t99&mode=0&stn=0&auto_man=m&tm=2012.10.31.06:00&dtm=1","온라인(비로그인)","관측지점","전국","XLS","-","1960년~2015년","기상청에서 보유한 풍속 시간자료 데이터로 XLS 자료포맷의 통계표 형태로 구축되어 있다.","감시예측, 풍속, 풍속 시간자료","일간","한국어+영어","김덕완","02-2181-0233","kmares@korea.kr","포함","상업적이용불가+콘텐츠변경허용","비부과","1960","2015","-","-","-","-","-","과거 및 현재 자료는 기상청 홈페이지에서 제공하는 자료를 사용하나 미래예측 자료는 없음"
"AH005","일 최대 풍속이 20m/s 이상인 날의 횟수","회","적응","적응계획 및 이행","감시예측","풍속","R0114244","풍속 시간자료","통계표","기상청","기후정책과","기상청 홈페이지","http://www.kma.go.kr/index.jsp","http://www.kma.go.kr/weather/observation/currentweather.jsp?type=t99&mode=0&stn=0&auto_man=m&tm=2012.10.31.06:00&dtm=1","온라인(비로그인)","관측지점","전국","XLS","-","1960년~2015년","기상청에서 보유한 풍속 시간자료 데이터로 XLS 자료포맷의 통계표 형태로 구축되어 있다.","감시예측, 풍속, 풍속 시간자료","일간","한국어+영어","김덕완","02-2181-0233","kmares@korea.kr","포함","상업적이용불가+콘텐츠변경허용","비부과","1960","2015","-","-","-","-","-","과거 및 현재 자료는 기상청 홈페이지에서 제공하는 자료를 사용하나 미래예측 자료는 없음"
"AH006","12~2월 평균 풍속","m/s","적응","적응계획 및 이행","감시예측","풍속","R0114170","일 평균풍속","통계표","기상청","기후정책과","기상청 홈페이지","http://www.kma.go.kr/index.jsp","http://www.kma.go.kr/weather/observation/past_table.jsp?stn=108&yy=2013&obs=06&x=14&y=2","온라인(비로그인)","관측지점","전국","XLS","-","1960년~2015년","기상청에서 보유한 일 평균풍속 데이터로 XLS 자료포맷의 통계표 형태로 구축되어 있다.","감시예측, 풍속, 일 평균풍속","월간","한국어+영어","김덕완","02-2181-0233","kmares@korea.kr","포함","상업적이용불가+콘텐츠변경허용","비부과","1960","2015","-","-","-","-","-","과거 및 현재 자료는 기상청 홈페이지에서 제공하는 것을 사용"
"AH006","12~2월 평균 풍속","m/s","적응","적응계획 및 이행","감시예측","풍속","R0111063","계절별 풍속","RASTER","기상청","기후정책과","기후변화정보센터","http://www.climate.go.kr/","http://ccs.climate.go.kr/personal_RCP/korea_step1.php","온라인(로그인)","격자","전국","ESRI ASCII GRID","12.5km","2013년","기상청에서 보유한 계절별 풍속 데이터로 ESRI ASCII GRID 자료포맷의 RASTER 형태로 구축되어 있다.","감시예측, 풍속, 계절별 풍속","월간","영어","조리나","02-2181-0457","clpol@korea.kr","포함","상업적이용불가+콘텐츠변경허용","비부과","2016","2100","세계측지계","경위도 좌표계","WSG84","-","-","미래예측 자료는 기후변화정보센터에서 제공하는 것을 사용"
"AH007","3~5월 평균 풍속","m/s","적응","적응계획 및 이행","감시예측","풍속","R0114170","일 평균풍속","통계표","기상청","기후정책과","기상청 홈페이지","http://www.kma.go.kr/index.jsp","http://www.kma.go.kr/weather/observation/past_table.jsp?stn=108&yy=2013&obs=06&x=14&y=2","온라인(비로그인)","관측지점","전국","XLS","-","1960년~2015년","기상청에서 보유한 일 평균풍속 데이터로 XLS 자료포맷의 통계표 형태로 구축되어 있다.","감시예측, 풍속, 일 평균풍속","월간","한국어+영어","김덕완","02-2181-0233","kmares@korea.kr","포함","상업적이용불가+콘텐츠변경허용","비부과","1960","2015","-","-","-","-","-","과거 및 현재 자료는 기상청 홈페이지에서 제공하는 것을 사용"
"AH007","3~5월 평균 풍속","m/s","적응","적응계획 및 이행","감시예측","풍속","R0111063","계절별 풍속","RASTER","기상청","기후정책과","기후변화정보센터","http://www.climate.go.kr/","http://ccs.climate.go.kr/personal_RCP/korea_step1.php","온라인(로그인)","격자","전국","ESRI ASCII GRID","12.5km","2013년","기상청에서 보유한 계절별 풍속 데이터로 ESRI ASCII GRID 자료포맷의 RASTER 형태로 구축되어 있다.","감시예측, 풍속, 계절별 풍속","월간","영어","조리나","02-2181-0457","clpol@korea.kr","포함","상업적이용불가+콘텐츠변경허용","비부과","2016","2100","세계측지계","경위도 좌표계","WSG84","-","-","미래예측 자료는 기후변화정보센터에서 제공하는 것을 사용"
